taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
Thaliacea,0.6385542168674698,0.6973684210526315,0.6666666666666666,0.6976744186046512,0.7894736842105263,0.7407407407407408,0.6666666666666666,0.8421052631578947,0.744186046511628,0.6513761467889908,0.9342105263157895,0.7675675675675675,Thaliacea
Trichodesmium,0.8409405255878285,0.7619047619047619,0.7994740302432609,0.8745387453874539,0.8909774436090225,0.88268156424581,0.8346636259977195,0.9172932330827067,0.8740298507462686,0.8173817381738174,0.931077694235589,0.8705330990041008,Trichodesmium
artefact,0.9148338792700047,0.9635288319369147,0.9385501680268844,0.954864593781344,0.9383932971907344,0.9465572955505841,0.9181646168401135,0.956628881222277,0.9370021723388849,0.9139228598306679,0.9576145884672252,0.9352587244283996,artefact
bract<Diphyidae,0.6363636363636364,0.2779783393501805,0.3869346733668342,0.7857142857142857,0.7148014440433214,0.7485822306238185,0.7062706270627063,0.7725631768953068,0.7379310344827587,0.6776119402985075,0.8194945848375451,0.7418300653594772,Siphonophorae
bubble,0.8766324626865671,0.9328700831368656,0.9038773669972947,0.9741518578352181,0.9727013277081524,0.9734260524028313,0.968210941350419,0.9750589403151756,0.9716228748068005,0.9659021219183123,0.977168383174091,0.971502590673575,bubble
chainlarge,0.9220272904483431,0.8771441817338896,0.8990258968876218,0.9414723365340649,0.9545665275846082,0.9479742173112339,0.9349299593312246,0.9592025961984237,0.9469107551487413,0.9211800968736239,0.9698655540101994,0.9448961156278229,Bacillariophyceae
comb<Ctenophora,1.0,0.024390243902439025,0.047619047619047616,0.6363636363636364,0.34146341463414637,0.4444444444444445,0.42857142857142855,0.6585365853658537,0.5192307692307693,0.38095238095238093,0.5853658536585366,0.4615384615384615,Ctenophora
cyphonaute,0.0,0.0,0.0,0.8798283261802575,0.8577405857740585,0.8686440677966102,0.8127340823970037,0.9079497907949791,0.8577075098814229,0.7898550724637681,0.9121338912133892,0.8466019417475729,cyphonaute
detritus,0.6425124815217694,0.7523187459177009,0.6930934364328374,0.805207026348808,0.8383409536250817,0.82144,0.8582441903356695,0.7598628347485303,0.8060627056989433,0.8785869440951183,0.7529392553886349,0.810924887005153,detritus
egg<Actinopterygii,0.8854860186418109,0.8625162127107653,0.873850197109067,0.9722589167767504,0.9546044098573282,0.9633507853403142,0.9465648854961832,0.9649805447470817,0.9556840077071291,0.9762845849802372,0.9610894941634242,0.9686274509803922,egg_Actinopterygii
