taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
Oithonidae,0.8350591715976331,0.4586168376155174,0.5920681743690593,0.970699723388997,0.9622219965471718,0.9664422684618523,0.9787278415015641,0.9531837107748553,0.9657869012707723,0.9754393176446409,0.9639484106834569,0.9696598222494637,Copepoda
Oncaeidae,0.8698224852071006,0.047882736156351795,0.09076875578882372,0.9353363814500326,0.9328990228013029,0.934116112198304,0.9437356885835787,0.9397394136807817,0.9417333115717317,0.9469746258945999,0.9482084690553746,0.9475911458333334,Copepoda
Ostracoda,0.4790528233151184,0.4499572284003422,0.46404940449933835,0.9656652360515021,0.962360992301112,0.9640102827763496,0.957983193277311,0.9751924721984602,0.9665112335735481,0.9736170212765958,0.9786142001710864,0.9761092150170647,other_Crustacea
Penilia,0.4271197205462051,0.3744432071269488,0.39905058596647375,0.9666759233546237,0.969097995545657,0.9678854441818435,0.966804979253112,0.9729955456570156,0.9698903843485499,0.9742738589211618,0.9805122494432071,0.9773830997641183,Cladocera
Phaeodaria,0.38738964686998395,0.9527510486059709,0.5508166321945652,0.9681615460852329,0.964100666173205,0.9661268389170478,0.946287896872762,0.9780409573155687,0.9619024508614414,0.9568684305907937,0.9770540340488527,0.9668558872001465,Rhizaria
Physonectae,0.0,0.0,0.0,0.7142857142857143,0.3125,0.43478260869565216,0.47058823529411764,0.5,0.48484848484848486,0.6,0.75,0.6666666666666665,Siphonophorae
Podon,0.0,0.0,0.0,0.9032258064516129,0.863013698630137,0.882661996497373,0.8359133126934984,0.9246575342465754,0.8780487804878049,0.824773413897281,0.934931506849315,0.8764044943820224,Cladocera
Pontellidae,0.5887353878852285,0.512962962962963,0.5482434438396833,0.9801512287334594,0.9601851851851851,0.9700654817586529,0.9931372549019608,0.937962962962963,0.9647619047619049,0.9943502824858758,0.9777777777777777,0.9859943977591036,Copepoda
Pyrosomatida,0.36363636363636365,0.16,0.2222222222222222,0.9583333333333334,0.92,0.9387755102040817,0.9358974358974359,0.9733333333333334,0.954248366013072,0.9240506329113924,0.9733333333333334,0.948051948051948,Pyrosomatida
Rhincalanidae,0.8666666666666667,0.37142857142857144,0.52,0.9090909090909091,0.5714285714285714,0.7017543859649122,0.7941176470588235,0.7714285714285715,0.782608695652174,0.8787878787878788,0.8285714285714286,0.8529411764705883,Copepoda
