taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
Harpacticoida,0.5555555555555556,0.05154639175257732,0.09433962264150943,0.839622641509434,0.9175257731958762,0.876847290640394,0.6888888888888889,0.9587628865979382,0.8017241379310345,0.6791044776119403,0.9381443298969072,0.7878787878787878,Copepoda
Mollusca,0.5,0.03571428571428571,0.06666666666666667,0.75,0.6428571428571429,0.6923076923076924,0.4772727272727273,0.75,0.5833333333333334,0.44,0.7857142857142857,0.5641025641025641,Mollusca
Pyrocystis,0.2606199770378875,0.5880829015544041,0.3611774065234685,0.9270833333333334,0.9222797927461139,0.9246753246753248,0.916243654822335,0.9352331606217616,0.9256410256410257,0.908641975308642,0.9533678756476683,0.9304677623261693,Pyrocystis
Rhizaria,0.16778523489932887,0.08064516129032258,0.10893246187363834,0.6620689655172414,0.6193548387096774,0.64,0.5755208333333334,0.7129032258064516,0.6368876080691642,0.6198830409356725,0.6838709677419355,0.6503067484662576,Rhizaria
Rhopalonematidae,0.4878048780487805,0.3125,0.38095238095238093,0.8703703703703703,0.734375,0.7966101694915254,0.7878787878787878,0.8125,0.8,0.6904761904761905,0.90625,0.7837837837837837,Rhopalonematidae
Siphonophorae,0.1799787007454739,0.6627450980392157,0.2830820770519263,0.7542662116040956,0.8666666666666667,0.8065693430656935,0.7491525423728813,0.8666666666666667,0.8036363636363636,0.7705479452054794,0.8823529411764706,0.8226691042047533,Siphonophorae
body<Appendicularia,0.2111801242236025,0.06938775510204082,0.10445468509984639,0.7729083665338645,0.7918367346938775,0.782258064516129,0.7529644268774703,0.7775510204081633,0.7650602409638554,0.7724665391969407,0.8244897959183674,0.7976307996051333,Appendicularia
colonial<Collodaria,0.41379310344827586,0.5454545454545454,0.47058823529411764,0.8823529411764706,0.6818181818181818,0.7692307692307693,0.6,0.75,0.6666666666666665,0.76,0.8636363636363636,0.8085106382978724,colonial_colodaria
detritus,0.9349131834115741,0.9461629426775378,0.9405044235012683,0.9774639111018797,0.9763282919441505,0.9768957714902538,0.9872494277217979,0.9573867762079625,0.9720888102460399,0.98906928490449,0.9592747038443186,0.9739441811479725,detritus
ephyra<Scyphozoa,0.4675324675324675,0.4931506849315068,0.48000000000000004,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.75,0.863013698630137,0.802547770700637,0.75,0.9452054794520548,0.8363636363636364,ephyra
house,0.09523809523809523,0.14285714285714285,0.11428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.075,0.21428571428571427,0.1111111111111111,0.14285714285714285,0.35714285714285715,0.20408163265306123,Appendicularia
like<Acantharea,0.0,0.0,0.0,0.8,0.5714285714285714,0.6666666666666666,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.7692307692307693,0.7142857142857143,0.7407407407407408,like_Acantharea
like<Copepoda,0.5654853620955316,0.38229166666666664,0.4561839651957737,0.8054731289152655,0.8482638888888889,0.8263148993742602,0.787753807106599,0.8621527777777778,0.8232758620689655,0.7958981144558386,0.8354166666666667,0.8151787226833814,Copepoda
like<body<Appendicularia,0.0,0.0,0.0,0.42696629213483145,0.30158730158730157,0.35348837209302325,0.36129032258064514,0.4444444444444444,0.39857651245551595,0.35858585858585856,0.5634920634920635,0.43827160493827155,Appendicularia
other<living,0.0,0.0,0.0,0.4691358024691358,0.2550335570469799,0.3304347826086957,0.37572254335260113,0.436241610738255,0.4037267080745341,0.4166666666666667,0.3691275167785235,0.3914590747330961,other_living
part<Cnidaria,0.9296482412060302,0.9585492227979274,0.9438775510204082,0.9633507853403142,0.9533678756476683,0.9583333333333333,0.9211822660098522,0.9689119170984456,0.9444444444444444,0.9591836734693877,0.9740932642487047,0.9665809768637533,part_Cnidaria
solitaryblack,0.17582417582417584,0.463768115942029,0.2549800796812749,0.8787878787878788,0.8405797101449275,0.8592592592592593,0.7721518987341772,0.8840579710144928,0.8243243243243245,0.6565656565656566,0.9420289855072463,0.7738095238095237,solitaryblack
streak,0.8655900621118012,0.9880884855360181,0.9227916832207653,0.8827334083239595,0.8902439024390244,0.8864727478113528,0.8125933300149328,0.9259784458309699,0.8655885471898197,0.8207310966449675,0.9296653431650596,0.8718085106382979,streak
vertical line,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348,1.0,1.0,1.0,vertical line
